make to stumble	gufachisu
to stumble	gufachu
setback	gufanta
complication	gufata
pony	gufayi
headband	gufta
barier	gufto
tragedy	gufufsisa
tragedian	gufufsisa
stump	gufu
hindrance to advancement	gufu tarkanfi
dove	guge
to burn down	gugubu
horse-race	gugsi
to drive	gugsu
exageration	gugudisa
exagerator	gugudisa
amplification	gugudiso
to exagerate	gugudisu
bunch	guji
edition	gulalo
editor	gulaltu
literary editor	gulaltu baru
to sieve	gulalu
dorstep	gulanta balbala
picture rail	gulanta fako
energy level	gulanta gido
podium	gulantiya
political platform	gulantiya taliga
hierarchy	gulanto
lantern	gulatana
stret-lamp	gulatana dandi
skin cap	gulo
purification	guluba
purification ceremony for the hunters	guluba bawu
sling	guluba
ankle	gulubi
galop	gulufa
to galop	gulufu
steple	gululate
rofing pots	gululati
private property or mater	guluma
scale	gulunta
meat without bones	guma
to take revenge	guma basu
a cut of meat	guma foni
eyebal	guma ija
preparation	gumacha
to contribute	gumachu
ceremonial gift	gumata
contributor	gumatu
pearl	gumare
storage bin	gumbi
conversationalist	gumbi dubi
exagerator	gumbisa
exageration	gumbiso
to exagerate	gumbisu
ruble	gumbula
wrist	gume
organiser	gumesa
to organise	gumesu
multitude	gumi
general asembly of the Borana Oromo	gumi gayo
regional asembly	gumi nano
national asembly	gumi saba
tisue	gume
faty tisue	gume comto
oseous tisue	gume lafe
gist	gumo
fruitles	gumo-malesa
fruitful	gumo-qabesa
simple fruit	gumo-toke
fruit	gumo
true fruit	gumo dhuga
dry fruit	gumo gogoga
false fruit	gumo sobe
custom-house	gumruka
organ	gumto
hearing organ	gumto dhageti
smel organ	gumto funfi
organ of reproduction	gumto hormata
sense organ	gumto mira
bribe	guna
person who takes bribe	gunamtu
panic	gundha
panic stricken	gundhawa
to be panicked	gundhawu
long Afro-style hair	gunfura
firm breasts of a young girl	guntuta
bosom	guntute
briber	guntu
to bribe	gunu
uder	gur'u
February	Gurandhala
boy	gurba
a todler boy	gurba kurkura
shrub	gurbi
uterine tube	gurda
large tin can	gurdi
contraception	gurdo
to swim without using the hands	gurdumachu
swiming without using the hands	gurdumo
turnover	gurgurame
seler	gurgurtu
bokseler	gurgurtu barole
butcher	gurgurtu foni
newsboy	gurgurtu gazexa
optician	gurgurtu kalala
grocer	gurgurtu nyata
ticket seler	gurgurtu tiketa
sleplesnes	gurja
group	gurme
net of espionage	gurme afo-gadu
compulsory group	gurme barbachisa
fire brigade	gurme dhamsitu ibida
interest group	gurme fedhina
social group	gurme gamta
discusion group	gurme hasawa
secret society	gurme iciti
primary group	gurme jalqabe
fotbal club or asociation	gurme kuba mila
secondary group	gurme lamoye
cyclic group	gurme marso
choir	gurme mirsa
marginal group	gurme moga
military band	gurme sirba warana
control group	gurme towano
natural group	gurme umama
bureaucratic group	gurme wajira
symetric group	gurme walqixe
music-band	gurme wedu
experimental group	gurme yali
to gather and strengthen	gurmesu
ethnic group	gurmeumata
notching	gurmura
shoulder	gurmu
vanguard	gurmu adabu'a
Peace Corps	gurmu naga
ear	gura
outer ear	gura alo
deaf	gura duda
midle ear	gura jidu
iner ear	gura keso
black	guracha
complete darknes	guracha dhimphu
famous person	gure
handle	guro
wild beast	gurumesa
organ	gururitu
thornbush	guso-qore
tropical thornbush	guso-qore gamoji
thicket	guso
ovary	guto
positivist	gutamtu
comb	gutiya
vertex	gutiyo
bow	gube
bow and arow	gube fi xiya
complement	guchisa
relative complement of a set	guchisa hanqutute
set complement	guchisa tute
complementary	guchiso
person who had completed the luba grade in the gada system	gula
fundamentalist	gula
aceleration	gulo
fundamentalism	guluma
main	guma
kind of guitar	gunguma
ear-wax	guri
lingual vein	gurtu araba
vertebral vein	gurtu duguguru
umbilical vein	gurtu handhura
renal vein	gurtu kale
fisherman	gurtu qurxumi
femoral vein	gurtu sarba
pulmonary vein	gurtu somba
colector	gurtu1
vein	gurtu2
qualifier	guta
saturation	gutama
engagement	gutana
mould	gute
rhyme	guti
complete	guto
contract	gutata
integral	gute
charge	guti
positive charge	guti eye
electric charge	guti korenti
nuclear charge	guti nuklara
negative charge	guti wawe
positive	guto
positive pole	guto boro
positivity	gutuma
completion	gutuma
whole and part	gutu fi dame
clay pot or other materials put on the top of a house	gutu mana
top of the head	gutu mata
to fil	gutu1
ful-fledged	gutu2
epigram	guyilo
day	guya
suny day	guya adu
holiday	guya ayana
solar day	guya biftu
liberation day	guya bilisuma
African Liberation Day	guya bilisuma Afrika
birth day	guya dhalota
women's day	guya dubartota
pay-day	guya fija
market-day	guya gaba
non time	guya guda
a whole day	guya gutu
a day of bad omen	guya hir'u
workday	guya hoji
International Workers' Day	guya hojatota biyolesa
workers' day	guya hojatota
children's day	guya ijole
victory day	guya injifano
sports-day	guya isporti
entry day	guya katabi
Coronation Day	guya motefano
non	guya safa
the day of a comemorative banquet	guya saqadada
sidereal day	guya urji
miday	guya walaka
memorial day	guya yadano
dayboy	guyane
diary	guyi
thrown	ha'ama
push	ha'isa
premoral	ha'odure
moral toth	ha'o
uper moral toth	ha'o guba
lower moral toth	ha'o jala
pushing	ha'umsa
to throw	ha'u
stork	ha'e
rope	hada
razor	hadu
mother	hadha
dairywoman	hadha anani
celebrator of the atete cult	hadha atete
stepmother	hadha bidena
first lady	hadha biya
barones	hadha burqa
female filament	hadha dhala
a kind-hearted woman	hadha fira
prose-writer	hadha hololo
treasurer	hadha hori
hostes	hadha kesuma
godmother	hadha kiristina
chairwoman of an asembly	hadha kora
a woman landlord	hadha lafa
a woman who has a large family	hadha mati
a strategist woman	hadha mala
wife	hadha mana
senior wife	hadha mana gudo
junior wife	hadha mana xino
chairwoman	hadha marcuma
a female judge	hadha murti
stepmother	hadha orma
pharmacist	hadha qoricha
prophetes	hadha raji
a female lawyer	hadha sera
a female narator	hadha sheko
mother-in-law	hadha soda
hostes	hadha wamicha
a female poet	hadha walalo
holder of a university degre	hadha warbo
female head of a family	hadha wara
parents	hadha-aba
female of shep	hadho
ewe	hadho hola
hen	hadho luku
she-goat	hadho re'e
working mothers	hadhoti hojatan
motherhod	hadhuma
smal knife	hadu
main branch	hafa
convalescent	hajisa
1) situation	hala
rain regime	hala boka
audience profile	hala dhagefatota
forbiden state	hala dhowa
degenerate	hala gadebi
energy state	hala gido
architecture	hala ijari
solid state	hala jajabe
critical situation	hala murtesa
chief characteristics	hala mume
orientation	hala qixa sirnawa
worisome situation	hala yadesa
circumstance	hala yero
context	hale
revenge	halo
malignant	haloye
Hamite	Ham
harvest	hama
harvestable	hamama
Hamitist	Hamawa
housewife	hamina
sickle	hamtu
sickle and hamer	hamtu fi burusa
combine	hamtu si'ane
Hamitism	Hamuma
to cut	hamu
fibre	hanxa
nerve fibre	hanxa arsitu
splint	hanxe
tothpick	hanxi
smoke	hara
tail-pipe	hara-baftu
new	hara
nervousnes	hari
neo-	hariye
restoration	haroma
renewable	haromfama
renewal	haromsa
road repairs	haromsa kara
renovator	haromsa
to renew	haromsu
to turn white with age	hari basu
mould	hari bidena
corn silk	hari boqolo
lichen	hari dhaga
grey hair	hari mata
mos of tres	hari muka
silk	hari1
grey hair	hari2
to be smoked	haru
stuco	hasasa
spech	hasawa
table-talk	hasawa dhiyanara
election spech	hasawa filmata
to adres	hasawa gochu
body language	hasawa nyara
telephone conversation	hasawabilbilto
to speak	hasawu
rake	hate
thrower	hatu
anti-aircraft	hatu balali'a
myth	habalo
handcufs	habansa
instalment	habaqalchama
instalation	habaqalchisa
to instal	habaqalchu
unconscious motive	habarawa
polenles	habare-malesa
bearing polen	habare-qabesa
polen	habare
silk	habari
day-blind	habeno
hemianopia	habenu
visa	habise
exit visa	habise bayiti
transit visa	habise dabarti
entrance visa	habise sena
maternal aunt	habo
rubish	habuca
mushrom	habuta
sketchy	hacerama
sketch	hacera
sketchines	haceruma
to sketch	haceru
racist	hacuca sanyi
opresor	hacuca
opresed	hacucama
opresion	hacuca
racial discrimination	hacuca sanyi
to opres	hacucu
biter	hadha
biter	hadhawa
to be biter	hadhawu
poisoning	hadhesi
blod-poisoning	hadhesi dhiga
botulism	hadhesi foni
oxygen	hadhitu
phytotoxin	hadhobiye
gal	hadhoftu
rehabilitation	hadhadhiya
to rehabilitate	hadhadhiyu
acusation	hadhesa
anaesthesia	hadocha
numbnes	hadoda
stif	hadoda
hydrometer	hadro-metira
hydrogen	hadrojina
heavy hydrogen	hadrojina ulfata
remainder	hafa
thin clouds	hafafarji
to become light	hafalawu
light	hafale
fan-jet	hafarfamtu
to be faned	hafarfamu
faning	hafarfana
fan	hafarsa
house ventilation	hafarsa mana
comunal investigation to identify a criminal person	hafarsata
fan belt	hafarse
ventilator	hafarsitu
a library ventilator	hafarsitu manbarole
ofice ventilator	hafarsitu wajira
to fan	hafarsu
absent	hafe
one who invites	hafera
invite	haferama
invitation	hafera
to invite	haferu
remaining	hafisa
residual	hafte
remaining things	hafti
copies of bok left unsold	hafti baro
remainder of a statement	hafti gabasi
remainder or copy of a leter	hafti xalaya
fosil	haftiya
remainder	hafto
absenteism	haftuma
spinster	haftu
remaining	hafumsa
to stay	hafu
blader	hafufe
breath	hafura
to breathe out	hafura bafachu
rest	hafura bafana
exhalation	hafura bafano
asthma	hafura cita
inhalation	hafura fudhano
devil	hafura hamtu
aerobic respiration	hafura qilensawa
Holy Spirit	Hafura Qulqulu
gasping	hafurdhuma
dyspnea	hafurkuta
spirit	hafuro
artificial respiration	hafurtolcha
yes-man	hagale
a smal bel	hagalo
magnitude	hagame
duration	hagamta
August	Hagaya
amount	hago
head-covering	hagugi
leter cover	hagugi xalaya
fax leter cover	hagugi xalaya faksi
casete	hajala
video casete	hajala bidiyo
same as ciresa	hakimi
to clear the throat	hakifachu
spiting	haki
heavy shower	halada
property that becomes yours	halala
atack	halela
air atack	halela balali'a
to atack	halelu
night	halkan
last night	halkan kalesa
a very dark night	halkan qawisa
midnight	halkan walaka
silver	halko
painted	hala'ama
paint	hala'ma
bleaching agent	haladesa
slice	halaga
a slice of tobaco	halaga tambo
sliced	halagama
to slice	halagu
humour	halasa
humourles	halasa-dhabesa
humoristic	halasa-qabesa
humorous	halasa
comic	halase
humorously	halasedhan
to jest	halasu
clif	halaya
very dep gorge	halaya qile
to paint	halesu
pigmentation	halisa
colouring	halomsa
to colour	halomsu
ink content	haluma
ink	halu
to mark with ink	halu dibu
lipstick	halu hidhi
primary colour	halu jalqabe
liquid	halola
haricot	halquqadi
general name for beans	halquqa
honey badger	hama
bad	hama
entourage	hamamo
people who acompany the grom on the weding day	hamamota
race	hamandiro
serval	hamaqexa
to backbite	hamachu
backbiter	hamata
remains	hamba
Aksumite remains	hamba Aksum
literary remains	hamba baresi
extinct volcano	hamba burkana
remains of a nation	hamba saba
remains of a family	hamba wara
heritage	hambe
carying	hambifana
retention	hambifata
a cow yielding much milk	hamesa
backbiting	hami
morals	hamile
to abort emotion	hamile cabsu
enthusiasm	hamilefama
enthusiast	hamilefama
moralist	hamilesa
to moralise	hamilesu
morality	hamiluma
severity	hamina
exacerbation	hamacha
to become bad	hamachu
amount	hamami
incubation	hamano
braces	hamatu
infant	hame
evilnes	hamenya
rhizome	hamicho
lifting up	hampharti
to lift up	hampharu
chewing gum	hanca
foreskin	hancafa
ruber	hanco
saliva	hancufa
edge	handara
chest	handarafa
navel	handhura
hilum	handhura abura
hinterland	handhura biya
geocentric	handhura dache
pistil	handhura darara
cardinal point	handhura dubi
umbra	handhura gadidu
equator	handhura lafa
heart wod	handhura muka
property (usu. cow, calf) given to a child	handhura
midwife	handhurtu
to lighten	hanga'u
lightning	hangasu
present perfect	hangama
mas	hango
atomic mas	hango atomawa
relative mas	hango sadhatawa
medula	hangula
to be insuficient	hanqachu
centipede	hanqaresa
insuficient	hanqata
preventable	hanqifama
sure	hanqi
shortage	hanqina
vitamin deficiency	hanqina bitamina
oligura	hanqina fincani
underproduction	hanqina homisha
moisture deficiency	hanqina jidhina
housing shortage	hanqina mana
haemolysis	hanqina qimami dhiga
nutritional deficiency	hanqina sorata
not ful	hanqu
lake	hanshaqa
general name for mice and rats	hantuta
mouse	hantute
sticky	haphawa
gum	haphe
thin	haphi
same as tabaro	haqa
irony	haqaqa
insulation	haqara
foil	haqara
tinfoil	haqara qorqoro
insulator	haqartu
to insulate	haqaru
handkerchief	haqatu
paper napkin	haqatu waraqata
deletion	haqinsa
vomit	haqe
to strike out	haqu
eraser	haqxu
ink eraser	haqxu halu
invader	har'atu
lake	hara
pluvial lake	hara baroba
crater lake	hara gofa
salt lake	hara sogida
habit	harara
balcony	harati
usury	haraxa
clause	harago
adverbial clause	harago dabalgosi
non-restrictive clause	harago dirqi-malesa
restrictive clause	harago dirqi
main clause	harago durasa
subordinate clause	harago hirkata
adjective clause	harago maqomuldhiftu
noun clause	harago maqo
independent clause	harago qofagala
wed	harama
usury	harata
brom	harata
Hover	harato
valey	harawa
low ground	harawa
the most senior member of the gada-council	harbora
president of the country	harbora biya
national president	harbora saba
presidency	harboruma
large fig-tre	harbu
wild as	hardagala
zebra	hardido
breathing	hargansa
breathing	hargansu
sisal	hargisa
to fire	hari'u
relation	hariro
social relation	hariro gamta
relation of production	hariro hormata
human relations	hariro ilma-nama
diplomatic relation	hariro lamuma
clan relation	hariro qomo
trade relations	hariro sedano
public relations	hariro umata
parental relations	hariro wara
sacrifice	harirano
a person who performs sacrifice	harirata
to sacrifice	hariru
fire	harisa
hand	harka
claping	harka dhawinsa
to clap	harka dhawu
claper	harka dhoftu
vote	harka filano
cash on delivery	harka genyan hori basu
capitulation	harka kena
one who capitulates	harka kenata
arm of microscope	harka mijara
a croked arm after it was broken	harka moko
the Aanole mutilation	harka mura Aanole
clandestine	harka waya jala
fivefold	harka-shan
skiled	harka-tolesa
limb	harka-mila
two-handed	harkalame
mobile phone	harkane
hand-to-mouth	harkara-afaniti
a woden plate	harke
spon handle	harke faldhana
gloves	harkela
boxing gloves	harkela bunya
ruber gloves	harkela lastiki
tension	harkifama
rope or leather strap which conects the yoke and the beam of a plough	harkiftu
sleve	harkite
rope for leading a horse or mule	harkisa
gravity	harkiso
earth's gravitation	harkiso dache
terestrial gravity	harkiso lafa
to drag	harkisu
receiver	harko
knocker	harko bilbilto
banister	harko yabano
cow whose calf died and yet yields les quantity of milk	harku
unproductive	harkute
breast	harma
the Aanole mutilation	harma mura Aanole
breast feding	harma-hosisa
widow	harmala
pond	haro
swiming-pol	haro daki
fish-pond	haro qurxumi
Walabu Lake	Haro Walabu
bokeper	harogo
yoke	harqota
yoke (burden) of slavery	harqota gabruma
raven	haragesa
zebra	hare-bure
donkey	hare
wild as	hare mandida
document	harshame
sweper	hartu
scavenger	hartu kara
sweping	harumsa
to swep	haru
tonsil	hasase
hashish	hashisha
mor	hashufo
money order	hawala
society	hawasa
bourgeois society	hawasa afkala
opresive society	hawasa cunqursi
capitalist society	hawasa dilbeta
feudal society	hawasa fudala
slave society	hawasa gabra
the gada-society	hawasa gada
clas-les society	hawasa gita-dhable
clas-society	hawasa gita-qabesa
a new society	hawasa hara
democratic society	hawasa ilafilame
Oromo society	hawasa Oromo
exploitive society	hawasa sami
socialist society	hawasa wajuma
primitive comunal society	hawasa wajuma duri
comunist society	hawasa waltuma
social	hawasa
to socialise	hawasesu
rehabilitation	hawasomfama
aspiration	hawa
Eve	Hawa
atraction	hawata
tourist atraction	hawata umaltu
wish	hawi
band	hawiso
gle club	hawiso musiqa
wisher	hawitu
to wish	hawu
talented	haxari
to swep	haxawu
sweping	haxawi
to sneze	haxifachu
philosopher	haxi
sneze	haxiso
brom	haxoftu
windscren wiper	haxoftu dawiti fuldura
cuning	haxe
mark's man	haxiya
ambush	haxo
area ambush	haxo baldha
suden ambush	haxo batala
half ambush	haxo cina
mop	haxola
to be cuning	haxomu
shrewdnes	haxuma
helo!	haya!
fresh milk	hayetu
hieroglyphics	hayiroglafiksi
permision	hayama
hunting-licence	hayama adamo
traveling document	hayama ademsa
sick leave	hayama dhukuba
driving license	hayama konkolata
driving license	hayama ofi
prescription	hayama qoricha
trade licence	hayama sedano
person who authorises	hayama
admitance	hayami
license	hayamta
to alow	hayamu
procedure	hayata
warden	hayisa
intelectual	hayolesa
leadership	hayoma
to give leadership to	hayomsu
general secretary	hayudure
chief	hayu
junior expert	hayu egala
chairman of a burial society	hayu modi
senior expert	hayu olana
Definition	Headword
reduplication	hedayi
acounts	hedachisa
acountancy	hedachisuma
to be careful	hedachu
consideration	hedana
aproximation	hedano
estimation	hedata
acountant	hedata
hypothesis	hedati
magnetograph	hedatu magineta
pluralization	hedumesi
calculation	hedisa
checking acount	hedisa banki
oral calculation	hedisa jechani
to count	hedu
birthmark	hena
constitution	hera
federal constitution	hera atoma
unconstitutional	hera falesa
constitutionalism	heruma
rivalry	heto
a tre from which an anthelmintic medicine is made	hexo
western anthelmintic such as Bayern	hexo Faranji
hectare	hektara
mathematics	herega
check acount	herega banki
to calculate	herega busu
pure mathematics	herega culki
aplied mathematics	herega hojati
savings acount	herega qusana
mathematician	herega
imagination	heregdo
calculator	heregdu
abacus	heregdu Chayina
bil	heregti
a kind of creping vine used for building instead of ropes	hida
leaf-vein	hida bala
origin	hida dhalota
umbilical artery	hida dhiga handhura
blod-vesel	hida dhiga
bet rot	hida dima
umbilical cord	hida handhura
mamary vein	hida harma
sense organ	hida hubano
etymology	hida jechaya
adventitious rot	hida qajiso
capilary	hida rifensa
pulmonary vein	hida sobma
genealogical tre	hida wara
al relatives that one can not mary	hidane
solanaceous plant	hidi1
Thomson gazele	hidi2
second cousin	hidini
bundle	hidha
ful stop	hidha dubi
life imprisonment	hidha jirenya
shoestring	hidha kophe
double bond	hidha lame
bandage	hidha mada
single bond	hidha qente
band for watch	hidha sa'ati
triple bond	hidha sade
to arm	hidhachisu
to wear	hidhachu
political prisoner	hidhama taliga
prisoner of war	hidhama warana
prisoner	hidhama
equipment of soldiers	hidhano
belt	hidhata
unarmed	hidhata-malesa
militia	hidhata
armour	hidhati
volume	hidhe
bond	hidhesa
hydrogen bond	hidhesa hadrojina
lip	hidhi
labrum	hidhi guba
to tie	hidhu
answer to a ridle or puzle	hibaka
ridle	hibo
crosword puzle	hibo jechaya
dam	hida
the Aswan Dam in Egypt	Hida Aswan
water dam	hida bishani
the Fincha'a Dam in Western Oromia	Hida Finca'a
the Malka Wakana Dam in Southern Oromia	Hida Malka Wakana
the Qoqa Dam in Central Oromia	Hida Qoqa
to dam	hidu
solution	hika
literal translation	hika jargifa
interpreter of a dream	hika abju
translator	hika afani
translator	hika
Epiphany	hikaso
meaning	hiko
gramatical meaning	hiko hirmata-dubi
primary meaning	hiko jalqabe
literal sense of a word	hiko jargifa
secondary meaning	hiko lame
conotation	hiko moga
bolt	hiktu
pipe wrench	hiktu fage
open-ended spaner	hiktu garlame
ring spaner	hiktu korbo
screwdriver	hiktu qawe
adjustable spaner	hiktu siresi
tube wrench	hiktu ujume
to unfasten	hiku
movement	hiqa
moveable	hiqa
usury	hiqi
to borow money at exorbitant interest	hiqi fudhachu
to lend money at exorbitant interest	hiqi kenu
to move	hiqu
hare	hilesa
snail	hilqa
pasage	hima
open proposition	hima bana
converse statement	hima garagalto
the then statement	hima ta'insa
inequality of statement	hima walcalma
equivalent inequality statement	hima walcalma walgita
equivalent statement	hima walgita
if statement	hima yo'insa
acusation	himacha
to confes	himachu
proposition	himama
expresion	himamsa
confesion	himana
acusation	himano
oral tradition	himansa
teaching or tradition handed down from ancestors	himansa aboti
apeal	himata
withdrawal of charge	himata dhisu
confesor	himata
acused person	himatama
aplication	himati
novel	himensa
novelist	himensa
novelete	himensiti
to novelise	himensu
report	himi
teling	himinsa
oral	himte
sentence	himti
imperative sentence	himti abomi
interogative sentence	himti gafi
complete sentence	himti gutu
mathematical sentence	himti herega
compound sentence	himti miro
exclamatory sentence	himti rajefano
complex sentence	himti walxaxa
simple sentence	himti yaresa
informant	himu
to tel	himu
un-	hin-
unavailable	hin-argamne
neutral	hin-babsine
insoluble	hin-baqne
unecesary	hin-barbachifne
unwanted	hin-barbadamne
unwriten	hin-barefamne
unknown	hin-bekamne
persistent	hin-dhabane
unborn	hin-dhalane
uninteligible writing	hin-dubifamne
unasked	hin-gafatamne
unhapy	hin-gamane
unpopular	hin-jalatamne
tax-exempt	hin-katomamne
uncountable	hin-lakawamne
unquestionable	hin-mamsifne
invisible	hin-muldhane
uneatable	hin-nyatamne
unskiled	hin-ogomne
unocupied	hin-qabamne
abstract	hin-qabatamne
imobile	hin-sochone
imune	hin-tuqamne
jealousy	hinafa
to be jealous	hinafu
jealous	hinaftu
India	Hindi
shortcoming	hir'ina
reduction	hir'isa
reduction in wage	hir'isa minda
subtraction	hir'iso
horizontal subtraction	hir'iso dalga
to reduce	hir'isu
not ful	hir'u
persecution	hirara
persecutor	hirartu
to persecute	hiraru
distributable	hirama
greatest comon multiple	hirama wali gudicha (H.W.G.)
least comon multiple	hirama wali xiqicha (H.W.X.)
divisibility	hiramuma
division	hirana
dividend	hirano
comon dividend	hirano wajuma
clasification	hirata
one who gets a share	hirata
promise	hirbu
chance	hire
self asertion	hire murtefano
life expectancy	hire umuri jirenya
worker or employe who is on strike	hirigdu
strike	hirigi
sympathetic strike	hirigi birmana
a strike for higher pay	hirigi dabalisa fija
general strike	hirigi dimshasha
a strike against long working hours	hirigi gababsi yero hoji
to strike	hirigu
demonstration	hirira
counter-demonstration	hirira dida
peaceful demonstration	hirira naga
demonstrator	hirira
organiser of a demonstration	hirirsisa
to demonstrate	hiriru
friend	hiriya
co-worker	hiriya hoji
pen-friend	hiriya xalaya
mate	hiriye
clasmate	hiriye dare
scholmate	hiriye mana barumsa
to be friend	hiriyomu
friendship	hiriyuma
to lean on	hirkachu
slanting	hirkata
epiphyte	hirkatu
dependency	hirkatuma
chair	hirke
folding chair	hirke dachatu
dependable	hirkifama
suport	hirkisa
to prop up	hirkisu
back-suport	hirko
iron suport	hirko sibila
division	hirmata
gramar	hirmata dubi
Oromo Gramar	hirmata dubi Afan Oromo
labour division	hirmata hoji
prime factor	hirmata kobxi
least comon factor	hirmata wali xiqicha (H.W.X.)
comon factor	hirmata wali
greatest comon factor	hirmata wali gudicha (H.W.G.)
division	hirmaya
cel division	hirmaya micire
someone who acts as observer or judge when people share something	hirmachisa
to participate	hirmachu
dividing	hirmami
zero division	hirmami duwe
share	hirmana
multiple	hirmane
participation	hirmano
electoral participation	hirmano filmata
participant	hirmata
fraction	hirme
decimal fraction	hirme kurnite
mixed fraction	hirme maka
equivalent fraction	hirme qixoye
improper fraction	hirme sermale
comon fraction	hirme siri
complex fraction	hirme walxaxa
relief	hirpha
compensator	hirpha
person who is compensated	hirphama
compensation	hirphanta
hazard reparations	hirphanta bala
war reparations	hirphanta warana
to compensate	hirphu
anatomy	hirqama
comparative anatomy	hirqama walbira-qabi
joint ownership	hirta
division	hirto
divisor	hirtu
comon denominator	hirtu wale
great comon divisor	hirtu wale guda
fertiliser distributor	hirtu xa'omsa
to divide	hiru
same as herega	hisaba
hard-working	hisata
diligence	hisatuma
holigan	hiyala
holiganism	hiyaluma
aplication	hiyata
por	hiyesa
to be por	hiyomu
poverty	hiyuma
one who waters	hobasa
leaf	hobensa
hoby	hobi
sewing	hodha
basketry	hodha mesha
to sew	hodhu
to suck	hodhu
soft and light	hofe
soft soil	hofe lafa
to make soft and light	hofesu
stalk	hofa
boycot	hoji-dhabi
unemployed	hoji-dhable
unemployment	hoji-dhabluma
work	hoji
department manager	hoji ademsisa damiya
general manager	hoji ademsisa durasa
acting director	hoji ademsisa egata
director	hoji ademsisa
programe director	hoji ademsisa saganta
data procesing	hoji agargo
banking	hoji banki
coal mining	hoji cile
teracing	hoji daga
evil deds	hoji daba
repetitive work	hoji dedebi'a
to boycot	hoji dhabu
virtual work	hoji dhuge
forced labour	hoji dirqisisa
work of art	hoji fayata
wodwork	hoji folka
gas works	hoji gasi
social work	hoji gamta
rural social work	hoji gamta badiya
family social work	hoji gamta mati
wage labour	hoji gati dafqa
team-work	hoji gurme
social group work	hoji gurme gamta
night work	hoji halkani
handicraft	hoji harka
physical labour	hoji humna
regular work	hoji idile
primary activity	hoji jalqabe
gueswork	hoji mala
housework	hoji mana
hired labour	hoji minda
civil service	hoji motuma
wodwork	hoji muka
man-made	hoji nama
routine work	hoji nufisisa
cheap labour	hoji qali
equality of function	hoji qixenya
research work	hoji qorano
brain work	hoji samu
diabolic act	hoji shexana
iron-work	hoji sibila
potery	hoji suphe
medical profesion	hoji waldhansa
military profesion	hoji warana
ocasional work	hoji yero
part-time job	hoji yero qofni
suspension	hojira har'ama
Monday	hoja-dure
tal man	hoja-qabesa
work	hoja1
shin	hoja2
toiler	hojan-bula
manual	hojarka
masterpiece	hojabdu
employer	hojachifata
foreman	hojachisa
make to work	hojachisu
to work	hojachu
procesed	hojatame
self-employed	hojatata
toiler	hojate-bula
aplied	hojati
worker	hojatu
bank employe	hojatu banki
factory worker	hojatu fabrika
plumber	hojatu faga bishani
semi-skiled worker	hojatu gari-lenji
daily labourer	hojatu guya
construction worker	hojatu ijarsa
roadman	hojatu kara
unskiled worker	hojatu lenjidhable
domestic servant	hojatu mana
wage labourer	hojatu mindani
civil servant	hojatu motuma
agricultural labourer	hojatu qona
permanent employe	hojatu sirana
poter	hojatu suphe
ofice worker	hojatu wajira
industrial labourer	hojatu warsha
seasonal worker	hojatu yero
implementation	hojomi
to implement	hojomu
hinge	hokolo
riot	hokora
state terorism	hokora motuma
terorist	hokortu
terorism	hokuruma
thermal	holake
geothermal	holake dache
tremor	holano
tremulous	holatu
prose writer	hololesa
to write in prose	hololesu
prose	hololo
holow	holqa
cave	holqa dhaga
orbit	holqa ija
sinus	holqe
cavity	holqo
abdominal cavity	holqo gara
thoracic cavity	holqo qoma
nothing	homa
negative	homto
negation	homtomsa
to negate	homtomsu
to cling	hononawu
athlete's fot	ho'icho
heater	ho'iftu
solar heater	ho'iftu aduni
super heater	ho'iftu bantiye
gas heater	ho'iftu gasi
calorie	ho'ila
exothermic	ho'in-basa
heat	ho'ina
global warming	ho'ina dache
heat of vaporization	ho'ina hurka
equatorial heat	ho'ina mundhilafa
thermonuclear	ho'ina nuklara
latent heat	ho'ina ripha
radiator	ho'isa
to heat up	ho'isu
temperature	ho'iya
kindling temperature	ho'iya biliqa
day temperature	ho'iya guya
wet bulb temperature	ho'iya kumbulu jidha
measuring temperature	ho'iya madalu
critical temperature	ho'iya murtesa
ignition temperature	ho'iya qabsisa
to be warm	ho'u
tradition	hoda
popular custom	hoda umata
leadership	hogana
moto	hogano
directive	hogano hoji
leading idea	hoganti
to lead	hoganu
fish-hok	hoke
hok	hoke
to angle	hokon qurxuma qabu
angling	hokon qurxumi qabisa
hok	hoko
shep	hola
a shep of peace	hola arara
oter	hola bishani
multitude	homa
foam	homacha
lather	homacha andarqi
shaving foam	homacha areda
surf	homacha galana
foamy	homachawa
harvest	homisha
dairy produce	homisha anani
General Domestic Product	homisha biya idile
backward harvest	homisha bodesa
rotation of crops	homisha dabare
farm products	homisha qona
sugar crops	homisha shukara
industrial production	homisha warsha
monoculture	homisha-toke
multiple croping	homishalame
mas production	homishdane
harvester	homishesitu
producer	homishtu
primary producer	homishtu jalqabe
secondary producer	homishtu lame
productivity	homishuma
to harvest	homishu
to be dried	honga'u
severe	honga
droughty	hongawa
drought	honge
aridnes	honguma
itching	hoqsisa
itching of the skin	hoqsisa goga
genital itching	hoqsisa salfi
anal itching	hoqsisa udu
to itch	hoqsisu
to scratch	hoqu
itching	hoqxo
tartar on teth	hori
nursing mother	hosiftu
breast feding	hosisa
breast feding	hosisa harma
to suckle	hosisu
mamal	hotiye
a sucking child or animal	hotu
hot	howa
outside bark	hopho
to vomit	hoqisu
mineral water spring	hora
output	horano
production	horata
dairy produce	horata anani
waste product	horata baraxi
